Cat. Num.;Universidad;Recolector;No. De Especies;año;Mes;Dia;País;Cód. País;Provincia;Latitud;lon;Ciudad;Localidad;Elavación;Dato Geotécnico;Coordenada;Identificado Por:;Estado;Reino;Filo;Clase;orden;Familia;Género;epíteto específico;Epíteto Intraespecífico;Nombre completo;Rango de Taxón;Paternidad literaria;Otro nombre
UWP:75392;University of Guatemala;Betancur J;1;1990;1;29;Guatemala;GT;Petén;177.507.123;-897.574.374;San Jose;Uniflor Ltda.;230;WGS84;6831;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;rubiginosa;;Aechmea rubiginosa;Species;Mez;
UWP:75393;University of Guatemala;Betancur J;1;1990;1;29;Guatemala;GT;Petén;177.608.007;-897.571.283;San Jose;Usme. laguna Chisacá;230;WGS84;6831;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;rubiginosa;;Aechmea rubiginosa;Species;Mez;
UWP:75394;University of Guatemala;Betancur J;4;1990;1;29;Guatemala;GT;Petén;177.889.171;-898.960.098;San Jose;Usme. páramo de Sumapaz;230;WGS84;6831;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;rubiginosa;;Aechmea rubiginosa;Species;Mez;
UWP:76441;University of Guatemala;Betancur J;1;1990;1;25;Guatemala;GT;Petén;175.238.526;-898.696.467;San Jose;Sitio Conejos;265;WGS84;2925;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;chantinii;;Aechmea chantinii;Species;(Carrière) Baker;
UWP:76442;University of Guatemala;Betancur J;1;1990;1;25;Guatemala;GT;Petén;175.327.108;-898.173.641;San Jose;Sitio Tinajas. afluente del río Tapartó;265;WGS84;2925;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;chantinii;;Aechmea chantinii;Species;(Carrière) Baker;
UWP:76522;University of Guatemala;Betancur J;1;1990;1;26;Guatemala;GT;Petén;176.801.714;-897.954.216;San Jose;Sumapaz. Laguna Tunjos;265;WGS84;2925;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;chantinii;;Aechmea chantinii;Species;(Carrière) Baker;
UWP:76523;University of Guatemala;Betancur J;2;1990;1;26;Guatemala;GT;Petén;176.897.503;-897.562.646;San Jose;Territorio Faunístico El Tuparro;265;WGS84;2925;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;chantinii;;Aechmea chantinii;Species;(Carrière) Baker;
UWP:76524;University of Guatemala;Betancur J;1;1990;1;26;Guatemala;GT;Petén;177.507.123;-897.574.374;San Jose;Uniflor Ltda.;265;WGS84;2925;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;chantinii;;Aechmea chantinii;Species;(Carrière) Baker;
UWP:76974;University of Guatemala;Giraldo D;1;1991;7;6;Guatemala;GT;Petén;175.260.944;-908.413.581;San Andres;Carretera a San Fermín - Briceño;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;sessiliflora;;Catopsis sessiliflora;Species;(Ruiz & Pav.) Mez;
UWP:77214;University of Guatemala;Giraldo D;1;1991;8;4;Guatemala   ;GT;Petén;17.563.668;0.10294211;San Andres;Carretera Arcabuco - Moniquirá;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:77673;University of Guatemala;Giraldo D;4;1991;9;1;Guatemala;GT;Petén;176.192.178;-900.253.363;San Andres;Carretera Dabeiba - Chigorodó;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;;
UWP:77918;University of Guatemala;Vargas I;1;1982;3;18;Guatemala;GT;Petén;175.834.395;-907.827.002;San Andres;Finca San Rafael;514;WGS84;5488;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;(André) André ex Baker;
UWP:78043;University of Guatemala;Giraldo D;1;1991;9;1;Guatemala   ;GT;Petén;176.103.945;-907.367.422;San Andres;Carretera Campamento - Brisas;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:78044;University of Guatemala;Vargas I;3;1991;9;22;Guatemala;GT;Petén;"6° 37' 1.7"" N";"75° 39' 6.8"" W";La Libertad;Barrio Medrano;150;WGS84;929;Idárraga A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Lasiacis;nigra;;Lasiacis nigra;Species;Davidse;
UWP:78185;University of Guatemala;Giraldo D;1;1991;9;27;Guatemala   ;GT;Petén;176.714.453;-903.115.491;San Andres;Carretera hacia Aquitania;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:78246;University of Guatemala;Vargas I;1;1991;10;14;Guatemala;GT;Petén;174.878.588;-894.307.913;Flores;Orillas de carretera. cerca del cementerio;220;WGS84;1767;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:78279;University of Guatemala;Giraldo D;1;1991;9;28;Guatemala   ;GT;Petén;177.071.268;-906.904.464;San Andres;Carretera Ibagué - Mariquita;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;penduliflora;;Aechmea penduliflora;Species;André;
UWP:7866;University of Guatemala;Rentería E;3;1979;7;17;Guatemala;GT;Petén;176.856.769;-89.716.902;Flores;Barrio El Pozón;514;WGS84;35931;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:78763;University of Guatemala;Giraldo D;1;1991;9;30;Guatemala;GT;Petén;176.908.309;-906.137.227;San Andres;Carretera Hispania - Bolombolo;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;;
UWP:79710;University of Guatemala;Giraldo D;2;1991;12;14;Guatemala;GT;Petén;177.216.042;-90.062.868;San Andres;Carretera Mariquita - Armero;514;WGS84;4607;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:80236;University of Guatemala;Callejas R;1;1991;2;16;Guatemala;GT;Petén;177.889.854;-897.606.741;San Jose;Yuto - Jampapa. carretera Panamericana;208;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;laeta;;Guzmania laeta;Species;H. Luther;
UWP:80237;University of Guatemala;Callejas R;1;1991;2;16;Guatemala;GT;Petén;177.946.672;-898.800.209;San Jose;Zaragoza - El Bagre;208;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;laeta;;Guzmania laeta;Species;H. Luther;
UWP:8141;University of Guatemala;Vargas I;1;1977;5;21;Guatemala;GT;Petén;174.747.725;-90.064.963;San Andres;Carretera a Corocito;450;WGS84;922;Medina N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Agrostis;stolonifera;;Agrostis stolonifera;Species;L.;
UWP:81789;University of Guatemala;Vargas I;1;1991;4;24;Guatemala;GT;Petén;172.163.016;-895.768.524;Flores;Margen derecha Samaná;250;WGS84;1593;Giraldo F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Agrostis;perennans;;Agrostis perennans;Species;(Walter) Tuck.;
UWP:81869;University of Guatemala;Vargas I;1;1982;3;18;Guatemala;GT;Petén;175.897.122;-905.089.283;San Andres;Finca Santa Elena;514;WGS84;5488;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;(André) André ex Baker;
UWP:82060;University of Guatemala;Callejas R;1;1991;7;12;Guatemala;GT;Petén;17.797.814;-900.161.016;San Andres;Carretera Sibundoy - Mocoa. cordillera de Portachuelo;298;WGS84;703;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;karstenii;;Paepalanthus karstenii;Species;Ruhland;
UWP:82333;University of Guatemala;Fonnegra R;1;1992;4;4;Guatemala;GT;Petén;177.406.602;-892.999.387;Melchor de Mencos;Bosque en el antiguo camino de herradura de Nutibara a Murrí;115;WGS84;2608;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;(Baker) Wittm.;
UWP:82522;University of Guatemala;Fonnegra R;1;1992;4;2;Guatemala;GT;Petén;171.981.666;-891.936.129;Melchor de Mencos;Parque Zoológico Santa Fé;120;WGS84;8890;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:82523;University of Guatemala;Fonnegra R;1;1992;4;2;Guatemala;GT;Petén;172.093.543;-891.636.811;Melchor de Mencos;Path from río San Juan to ridge;120;WGS84;8890;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:82821;University of Guatemala;Callejas R;1;1992;8;19;Guatemala;GT;Petén;177.608.007;-897.571.283;San Jose;Cerca de Pozohondo;285;WGS84;1067;Will B.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;;;Greigia spp.;Genus;;
UWP:82836;University of Guatemala;"Arbeláez M; Restrepo D";1;1992;3;2;Guatemala;GT;Petén;172.093.543;-891.636.811;Melchor de Mencos;Path from río San Juan to ridge;50;WGS84;1483;Arbeláez M.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Rapateaceae;Schoenocephalium;martianum;;Schoenocephalium martianum;Species;Seub.;
UWP:83571;University of Guatemala;Callejas R;1;1991;3;15;Guatemala;GT;Petén;"16° 54' 43"" N";"90° 17' 58"" W";San Andres;Carretera Santa Ana - Briceño;295;WGS84;703;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;meridensis;;Paepalanthus meridensis;Species;Klotzsch ex Körn.;
UWP:83610;University of Guatemala;Betancur J;1;1990;1;31;Guatemala;GT;Petén;176.103.945;-907.367.422;San Andres;Finca Teodorito;260;WGS84;3629;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;mertensii;;Aechmea mertensii;Species;(G. Mey.) Schult. & Schult. f.;
UWP:83611;University of Guatemala;Betancur J;1;1990;1;31;Guatemala;GT;Petén;176.192.178;-900.253.363;San Andres;Francia-Chipre;260;WGS84;3629;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;mertensii;;Aechmea mertensii;Species;(G. Mey.) Schult. & Schult. f.;
UWP:83631;University of Guatemala;Callejas R;1;1991;2;13;Guatemala;GT;Petén;17.288.954;-906.705.137;La Libertad;Barrio Santa Mónica;197;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:83632;University of Guatemala;Callejas R;1;1991;2;13;Guatemala;GT;Petén;17.185.997;931.594.233;Melchor de Mencos;Base cerro Quinini;197;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:83633;University of Guatemala;Callejas R;2;1991;2;13;Guatemala;GT;Petén;17.189.691;-892.414.457;Melchor de Mencos;Base del cerro Torra. camino hacia el río Surema;197;WGS84;9763;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:84074;University of Guatemala;Fonnegra R;1;1992;10;3;Guatemala;GT;Petén;175.546.708;-892.422.108;Melchor de Mencos;Plan del Rosario;149;WGS84;2539;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:84471;University of Guatemala;Betancur J;1;1990;12;1;Guatemala;GT;Petén;172.980.277;-898.134.792;San Jose;San Sebastián de Mariquita;470;WGS84;1834;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;angustifolia;;Aechmea Angustifolia;Species;Poepp. & Endl.;
UWP:84485;University of Guatemala;Betancur J;1;1991;5;18;Guatemala;GT;Petén;173.668.954;-901.842.826;San Andres;Quebrada El Edén;165;WGS84;6627;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:84486;University of Guatemala;Betancur J;1;1991;5;18;Guatemala;GT;Petén;17.373.889;0.17318494;San Andres;Quebrada El Mogote. acueducto;165;WGS84;6627;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;diffusa;;Guzmania diffusa;Species;L.B. Sm.;
UWP:84758;University of Guatemala;Betancur J;1;1991;5;20;Guatemala;GT;Petén;175.210.947;-896.328.679;Flores;Cerro Juaica;105;WGS84;2205;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;gloriosa;;Guzmania gloriosa;Species;(André) André ex Mez;
UWP:84759;University of Guatemala;Betancur J;1;1991;5;20;Guatemala;GT;Petén;175.782.028;-894.187.338;Flores;Cerro Marconi;105;WGS84;2205;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;gloriosa;;Guzmania gloriosa;Species;(André) André ex Mez;
UWP:85059;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;172.026.134;9.046.802.374;La Libertad;Ciénaga de Tumaradó;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;drewii;;Vriesea drewii;Species;L.B. Sm.;
UWP:85804;University of Guatemala;Betancur J;1;1990;12;4;Guatemala;GT;Petén;176.856.769;-89.716.902;Flores;Barrio El Pozón;290;WGS84;2707;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:85805;University of Guatemala;Betancur J;1;1990;12;4;Guatemala;GT;Petén;177.200.355;-893.510.901;Flores;Barrio El Silencio;290;WGS84;2707;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:85806;University of Guatemala;Betancur J;1;1990;12;4;Guatemala;GT;Petén;177.243.062;-893.706.422;Flores;Barrio Fátima;290;WGS84;2707;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:85809;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;172.255.308;-909.144.835;La Libertad;Ciénaga El Llanito;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;drewii;;Vriesea drewii;Species;L.B. Sm.;
UWP:85810;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;172.327.285;-908.576.676;La Libertad;Ciénaga El Totumo;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;drewii;;Vriesea drewii;Species;L.B. Sm.;
UWP:85817;University of Guatemala;Betancur J;1;1991;5;11;Guatemala;GT;Petén;17.185.997;931.594.233;Melchor de Mencos;Colinas de Punta Huina;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;candelabrum;;Guzmania candelabrum;Species;(André) André ex Mez;
UWP:85818;University of Guatemala;Betancur J;2;1991;5;11;Guatemala;GT;Petén;17.189.691;-892.414.457;Melchor de Mencos;Colrosario;250;WGS84;3300;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;candelabrum;;Guzmania candelabrum;Species;(André) André ex Mez;
UWP:86157;University of Guatemala;Giraldo D;1;1993;4;30;Guatemala;GT;Petén;174.306.479;-901.144.083;San Andres;Carare Opón. Las Colonias;514;WGS84;4607;Giraldo F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;;
UWP:86164;University of Guatemala;Giraldo D;1;1993;5;1;Guatemala;GT;Petén;174.434.462;-909.344.213;San Andres;Carretera a Anzá;514;WGS84;4607;Giraldo F.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(Mart. ex Schult. & Schult. f.) Baker;
UWP:86286;University of Guatemala;Betancur J;1;1991;5;9;Guatemala;GT;Petén;175.116.752;-897.575.186;San Jose;Just N de Liborina. roadside;357;WGS84;12684;Will B.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;vulcanica;;Greigia vulcanica;Species;André;
UWP:8635;University of Guatemala;Rentería E;1;1979;12;8;Guatemala;GT;Petén;"6° 37' 1.7"" N";"75° 39' 6.8"" W";La Libertad;Barrio Medrano;280;WGS84;826;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;;
UWP:86398;University of Guatemala;Callejas R;1;1991;2;15;Guatemala;GT;Petén;176.714.453;-903.115.491;San Andres;Granja Don Benito;514;WGS84;10531;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;magdalenae;;Aechmea magdalenae;Species;(André) André ex Baker;
UWP:86560;University of Guatemala;Betancur J;1;1990;2;1;Guatemala;GT;Petén;175.036.894;-902.517.585;San Andres;Río Chinchiná;255;WGS84;5497;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;Mayo
UWP:86561;University of Guatemala;Betancur J;1;1990;2;1;Guatemala;GT;Petén;175.094.837;-902.983.051;San Andres;Río Cimitarra;255;WGS84;5497;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;Mayo
UWP:86578;University of Guatemala;Vargas I;1;1992;8;9;Guatemala;GT;Petén;173.187.987;-899.058.103;San Jose;Carretera Yuto - Itsmina;130;WGS84;6377;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;caricifolia;;Guzmania caricifolia;Species;(André ex Baker) L.B. Sm.;
UWP:86688;University of Guatemala;Fonnegra R;1;1991;4;23;Guatemala;GT;Petén;174.143.004;-906.506.223;San Andres;Cañón de río Claro;190;WGS84;4126;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:86689;University of Guatemala;Fonnegra R;1;1991;4;23;Guatemala;GT;Petén;174.188.428;-901.586.578;San Andres;Cañón de Soapaga;190;WGS84;4126;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:8699;University of Guatemala;Rentería E;1;1979;12;10;Guatemala;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";La Libertad;Barrio Oneti;200;WGS84;826;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:87248;University of Guatemala;Fonnegra R;2;1993;4;22;Guatemala;GT;Petén;176.950.499;-908.449.439;San Andres;Hacia finca Playa Linda;313;WGS84;1092;;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;roldanii;;Puya roldanii;Species;Betancur & Callejas;
UWP:87249;University of Guatemala;Fonnegra R;1;1993;4;22;Guatemala;GT;Petén;176.971.609;-906.989.102;San Andres;Hacienda Berlín;313;WGS84;1092;;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;roldanii;;Puya roldanii;Species;Betancur & Callejas;
UWP:87745;University of Guatemala;Marulanda O;1;1990;2;2;Guatemala;GT;Petén;177.243.062;-893.706.422;Flores;Barrio Fátima;310;WGS84;13172;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87746;University of Guatemala;Marulanda O;1;1990;2;2;Guatemala;173.537.949;Petén;177.481.732;-895.426.597;Flores;Barrio Marcella;310;WGS84;13172;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87783;University of Guatemala;Marulanda O;1;1990;1;27;Guatemala;GT;Petén;175.796.965;-896.816.389;Flores;Pan de Azúcar;300;WGS84;3348;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:87784;University of Guatemala;Marulanda O;1;1990;1;27;Guatemala;GT;Petén;176.063.515;8.956.756.665;Flores;Paraje Dos Bocas. at the confluence of rio Porce and rio Nechí;300;WGS84;3348;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:87785;University of Guatemala;Marulanda O;1;1990;1;27;Guatemala;GT;Petén;176.163.915;-895.112.324;Flores;Páramo de Bolo Blanco;300;WGS84;3348;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;servitensis;;Aechmea servitensis;Species;;
UWP:87991;University of Guatemala;Marulanda O;1;1989;8;13;Guatemala;GT;Petén;174.747.725;-90.064.963;San Andres;Finca El Silencio;350;WGS84;5493;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87995;University of Guatemala;Marulanda O;1;1989;8;14;Guatemala;GT;Petén;17.657.357;-908.333.603;San Andres;Carretera El Tigre - Barranquillita;500;WGS84;4378;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:87996;University of Guatemala;Marulanda O;1;1989;8;14;Guatemala;GT;Petén;176.636.186;-909.257.567;San Andres;Carretera Granada - San Luis;500;WGS84;4378;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;stenosepala;;Aechmea stenosepala;Species;L.B. Sm.;
UWP:88455;University of Guatemala;Marulanda O;1;1990;1;29;Guatemala;GT;Petén;"5° 35' 12"" N";"75° 46' 18"" W";Flores;Afluente del río Dormilón;300;WGS84;2426;Marulanda O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(E. Morren ex Mez) L.B. Sm.;
UWP:88652;University of Guatemala;Callejas R;1;1993;8;9;Guatemala;GT;Petén;174.639.024;-902.841.853;San Andres;Región cerca de El Fósil;240;WGS84;1994;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:89115;University of Guatemala;Callejas R;3;1991;3;25;Guatemala;GT;Petén;17.788.847;-900.136.721;San Andres;Carretera Santafé de Antioquia - Manglar;295;WGS84;703;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;karstenii;;Paepalanthus karsten;Species;Ruhland;
UWP:90211;University of Guatemala;Vargas I;1;1992;9;8;Guatemala;GT;Petén;172.995.732;-898.911.501;San Jose;Santa Clara;514;WGS84;1615;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;sessiliflora;;Catopsis sessiliflora;Species;(Ruiz & Pav.) Mez;
